"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"553823";"Duisburg";4;5;5;4;4;4;5;3;3;2;3;4;2;2;3;3;4;2;3;2;60;300;500;70;50;10;3;2;2;4;3;5;5;7;3;7;4;3;4;5;3;4;4;6;5;5;5;6;4;5;3;7;6;4;4;4;4;4;0;3;0;1;0;0;0;5;0;6;6;5;5;7;7;5;3;8;3;7;6;3;4;3;7;8;4;0;0;0;0;0;0;3;6;3;4;4;4;5;4;4;7;3;3;1;2;2;3;3;2;2;3;3;2;2;2;1;3;5;5;5;71;1;5;1;NA;1;"47058";NA
"548849";"Duisburg";9;9;9;9;7;7;7;8;8;7;8;9;8;4;6;4;8;4;8;5;130;220;800;100;50;50;4;5;3;5;8;4;9;9;7;9;7;7;6;3;3;5;6;7;7;8;8;5;8;7;7;6;5;5;5;10;9;7;3;6;0;4;6;6;5;2;2;3;3;4;6;5;3;3;5;5;3;4;3;3;3;8;5;6;9;1;1;1;1;3;1;3;5;4;3;3;6;6;5;5;6;4;5;3;3;4;4;4;4;5;4;4;4;5;2;3;2;5;2;6;49;1;3;1;2;1;"47249";1
"546730";"Duisburg";10;8;8;8;8;8;8;10;10;8;8;10;8;8;5;5;4;3;5;5;100;200;500;100;150;50;5;7;5;5;6;3;3;6;0;4;5;5;3;10;8;5;5;8;9;8;8;7;4;5;5;5;5;4;6;8;8;8;3;6;0;4;5;5;3;10;8;5;5;8;9;8;8;7;4;5;5;5;4;6;8;8;8;8;8;0;0;0;0;0;0;3;7;5;4;4;2;5;5;6;7;5;6;3;6;3;7;5;5;4;4;4;4;2;6;4;5;4;6;6;49;2;3;1;2;1;"47269";1
"551504";"Duisburg";10;8;10;7;7;10;5;10;7;7;4;10;4;10;10;10;10;6;5;5;0;0;0;0;0;0;10;10;10;5;5;5;8;10;9;3;0;10;5;10;10;5;7;5;5;10;10;10;10;8;8;5;10;9;7;10;10;10;7;8;9;0;0;10;0;10;10;6;7;10;7;7;10;6;6;7;9;5;9;9;7;10;10;10;5;0;0;0;0;2;0;3;7;7;6;6;2;7;4;7;6;6;4;3;4;2;4;1;1;5;5;3;6;5;3;1;1;6;3;6;18;1;1;2;1;1;"47119";NA
"550775";"Duisburg";10;10;10;8;8;7;7;10;10;10;8;10;6;10;5;5;6;6;0;3;100;200;1000;50;200;20;5;4;5;5;2;3;10;10;7;10;10;8;8;7;6;8;6;8;8;8;8;6;7;8;7;9;8;6;8;8;7;8;0;4;0;2;0;0;0;8;0;10;8;2;2;8;6;5;3;7;7;0;8;2;5;10;8;7;7;0;0;0;0;0;0;3;6;6;4;4;1;6;3;7;6;5;6;5;5;5;4;2;4;4;1;1;5;5;5;3;2;4;6;5;50;1;3;1;2;1;"47226";1
"550775";"Duisburg";8;8;7;6;8;7;6;8;9;7;6;10;7;9;6;8;8;7;3;4;200;200;1100;100;300;50;4;3;7;8;1;3;8;8;8;8;7;6;6;8;6;9;6;8;8;8;6;7;8;8;9;5;5;8;7;7;7;7;0;5;0;5;0;5;0;8;2;9;5;4;5;8;4;4;4;6;8;0;3;2;5;9;8;6;5;0;0;0;0;0;0;3;6;6;5;5;2;6;3;6;5;4;5;3;5;2;4;5;4;6;3;2;4;5;6;4;2;5;4;6;52;2;3;1;2;1;"47228";1
"553530";"Duisburg";7;5;7;4;5;2;4;8;1;4;3;9;1;4;0;0;2;0;1;2;0;40;0;250;100;300;2;3;2;1;4;2;6;5;3;8;2;2;0;6;2;1;1;6;3;9;9;5;4;8;5;8;4;2;4;8;2;5;3;2;2;1;0;0;0;2;2;1;1;6;2;8;10;3;3;7;2;1;3;1;1;9;5;2;8;0;0;0;0;1;0;3;7;7;5;4;1;2;2;4;6;5;5;7;7;6;1;1;1;6;5;7;7;4;5;1;7;7;2;1;16;1;1;3;NA;3;"47506";NA
"551191";"Duisburg";10;10;10;10;10;10;10;10;10;10;10;10;10;8;5;8;5;5;5;5;20;100;500;50;NA;NA;5;5;5;5;5;5;10;10;10;10;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;8;10;10;10;2;2;0;2;5;5;5;5;5;5;5;6;6;6;6;6;5;10;5;10;5;5;5;10;10;10;10;5;3;3;3;3;3;3;4;4;4;4;4;6;4;5;4;4;4;5;5;5;5;5;5;7;7;6;4;4;4;4;4;4;4;4;69;2;5;1;1;2;"47608";NA
"552219";"Duisburg";10;9;9;10;9;9;8;10;8;8;6;10;4;10;7;9;6;8;10;6;300;500;1300;300;700;300;4;2;4;6;2;8;9;10;8;10;8;7;6;8;6;9;8;9;7;9;8;7;6;10;8;10;8;8;10;9;10;10;2;8;0;3;6;6;2;9;2;9;7;7;10;8;9;7;4;8;6;2;2;2;4;9;9;8;10;0;0;0;0;0;0;3;3;5;2;2;2;3;4;2;7;6;4;2;4;4;4;5;2;4;5;2;4;4;2;2;2;3;6;6;50;2;4;1;3;1;"47198";NA
"553530";"Duisburg";10;10;10;10;10;10;10;10;10;10;10;10;8;9;8;5;6;9;5;2;30;70;500;100;80;90;2;8;5;9;7;6;6;5;7;9;10;10;10;10;10;9;10;9;8;10;10;9;10;10;10;8;6;4;8;10;8;7;5;5;6;10;10;10;10;10;10;6;10;4;6;10;10;8;10;10;10;7;5;6;3;10;8;4;10;10;10;10;10;10;8;2;6;7;4;3;2;5;2;7;7;7;7;2;1;2;1;7;5;4;6;2;6;3;1;2;5;1;6;6;24;2;2;3;1;3;"47918";NA
