"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"534718";"Aachen";9;9;9;9;9;9;9;8;9;4;3;10;3;7;6;9;4;6;6;6;400;500;500;500;350;150;1;4;4;3;1;4;10;10;9;10;10;10;10;10;10;10;10;2;3;2;5;2;3;10;5;6;6;6;9;10;10;10;9;4;2;6;10;10;10;10;10;10;10;4;4;6;2;1;2;9;2;1;3;2;2;10;10;8;10;10;10;7;10;8;9;2;7;7;7;7;1;7;2;7;7;7;7;5;7;4;2;4;2;2;7;7;5;5;7;6;3;7;3;3;30;1;3;3;2;1;"80333";1
"535734";"Aachen";10;10;10;8;8;10;8;10;10;10;8;10;6;10;10;8;8;8;5;7;150;500;450;30;30;15;5;6;7;6;5;5;7;8;7;5;5;5;5;6;4;8;6;8;10;9;8;3;8;8;5;10;5;8;10;10;10;10;0;10;0;7;7;4;3;6;3;7;7;8;10;9;8;5;8;5;3;8;5;8;6;9;8;7;6;6;6;0;1;7;1;3;6;4;1;1;6;4;5;7;7;6;7;6;5;5;1;1;2;5;6;3;3;2;2;3;7;3;2;6;67;1;5;3;2;2;"46562";NA
"539234";"Aachen";7;7;7;5;5;5;5;10;0;0;10;10;0;5;5;5;5;5;5;0;100;250;500;100;100;100;5;5;5;5;5;5;8;10;0;10;10;0;0;10;10;10;10;10;8;10;10;10;10;10;10;10;10;10;10;10;10;1;5;0;0;0;0;0;0;5;5;5;5;5;5;5;5;8;5;0;0;10;10;5;5;10;10;10;10;0;0;0;0;0;0;3;7;7;1;1;1;4;4;7;4;4;4;4;4;7;4;4;4;4;1;1;1;7;4;7;5;1;1;7;62;2;4;1;1;4;"03050";NA
"539234";"Aachen";5;5;7;10;10;5;5;10;8;6;10;8;2;10;0;0;0;0;0;0;100;500;600;100;50;20;5;7;4;3;4;3;0;0;0;0;7;5;3;4;5;4;4;3;7;5;5;0;10;10;5;5;5;3;1;9;8;7;0;0;0;0;3;2;1;5;7;5;10;3;2;1;4;5;0;3;1;4;7;6;5;9;4;5;5;6;7;5;0;3;0;3;6;5;6;4;3;5;5;7;2;3;6;1;4;2;5;4;2;6;2;5;3;5;4;6;7;2;5;5;41;1;3;1;2;3;"52224";1
"539234";"Aachen";10;5;8;8;10;8;8;10;10;5;5;10;0;5;0;0;0;0;0;0;150;300;700;100;50;50;0;0;0;0;0;0;10;10;0;10;5;0;0;10;0;10;10;10;5;10;10;10;10;8;5;5;5;5;5;10;10;10;3;3;0;3;6;0;0;5;0;5;5;8;8;8;8;5;0;0;2;5;5;3;3;10;10;10;9;0;0;0;0;0;0;3;4;5;2;4;4;6;2;2;2;4;4;7;7;7;7;3;4;5;5;6;4;2;3;4;3;3;6;4;58;1;3;1;2;4;"52222";1
"534718";"Aachen";8;7;8;9;7;10;7;5;4;9;8;9;4;10;4;7;7;8;7;6;300;500;250;100;200;50;2;7;3;10;7;8;8;10;8;7;6;5;5;3;2;10;10;10;7;8;7;9;9;9;8;9;9;7;10;10;10;10;0;7;0;7;4;4;2;5;0;10;10;8;0;8;6;10;7;9;0;10;8;1;8;10;10;10;10;6;5;0;0;2;0;3;5;3;6;5;2;4;1;7;3;4;7;1;1;1;1;1;1;4;2;3;2;1;2;2;2;2;3;4;62;1;3;1;2;2;"65549";2
"550558";"Aachen";10;10;10;10;10;10;8;10;10;10;10;10;9;10;5;8;6;6;6;5;250;350;350;200;100;50;5;8;5;5;5;8;8;10;2;6;7;7;6;6;6;9;9;9;9;9;9;9;5;8;8;8;8;8;9;8;9;10;0;6;0;0;0;0;0;5;0;8;8;0;0;1;1;0;0;6;1;0;6;0;3;8;8;1;10;0;0;0;0;0;0;3;5;3;1;1;1;3;3;6;5;6;7;6;6;6;1;2;1;6;4;4;3;2;6;2;6;5;7;6;30;2;3;3;2;1;"52064";1
"548551";"Aachen";8;8;10;9;10;10;5;10;10;10;10;10;9;10;7;8;7;8;9;7;100;300;1100;100;50;0;5;4;5;7;6;4;8;8;8;0;9;8;3;10;5;8;8;0;5;7;8;5;6;8;8;10;8;5;10;10;10;9;0;8;0;0;7;5;0;8;0;8;5;0;7;5;4;0;0;4;1;10;10;0;5;10;8;5;10;0;0;0;0;5;0;3;5;3;3;5;1;4;4;5;7;7;5;2;6;5;1;1;1;4;1;1;3;3;5;2;5;5;5;4;54;2;3;1;3;2;"40625";1
"547439";"Aachen";10;7;9;10;8;9;8;8;6;9;10;10;5;10;7;6;8;9;8;5;0;0;0;100;50;10;3;7;5;7;3;8;9;10;8;9;8;8;7;5;8;10;10;9;7;9;10;8;8;8;7;9;8;8;9;10;10;9;0;5;0;5;3;3;4;3;0;9;9;9;8;8;9;8;3;5;0;1;6;1;4;10;8;7;10;0;2;0;0;6;0;3;6;6;3;3;1;7;3;6;6;7;6;6;6;6;1;1;1;7;4;4;2;3;1;1;2;2;4;7;20;2;1;2;1;2;"52222";1
"551402";"Aachen";5;4;4;5;6;5;5;5;6;5;4;5;5;6;5;4;5;7;5;6;250;300;700;150;150;50;3;4;5;3;3;2;4;4;3;4;3;5;5;4;5;4;5;6;7;6;6;5;5;5;5;6;5;7;5;6;3;4;3;3;4;4;4;3;3;5;5;3;4;5;4;5;5;3;2;3;3;5;4;5;3;6;3;5;5;5;6;7;5;3;5;3;4;3;5;3;5;5;3;4;5;3;4;4;4;5;4;3;4;5;3;4;5;4;4;4;5;3;5;5;44;1;3;1;3;1;"50858";1
"542783";"Aachen";8;7;8;8;7;8;7;8;8;8;8;10;8;8;7;10;6;10;10;8;300;300;700;100;150;100;7;7;7;7;7;7;7;10;7;7;8;8;8;10;8;8;8;8;6;6;8;8;7;10;7;8;8;6;8;10;8;8;7;10;4;5;8;8;10;10;10;8;8;8;6;6;6;8;5;8;5;5;8;6;7;8;6;8;8;8;7;8;5;5;7;3;6;6;5;5;2;4;3;6;5;5;6;7;7;7;4;4;5;7;5;5;7;4;4;4;6;6;4;4;31;2;3;3;2;1;"52070";1
"542783";"Aachen";5;6;7;7;7;7;5;9;7;7;7;9;8;9;7;8;7;7;7;7;150;600;200;150;50;0;5;5;5;5;5;10;8;8;6;8;5;5;5;4;4;9;9;9;8;8;8;8;5;10;8;8;8;6;8;10;10;8;5;7;0;2;5;5;5;6;3;9;9;7;7;7;7;6;5;8;5;10;8;4;8;9;9;7;8;0;0;0;0;4;1;3;3;3;4;4;2;5;3;5;6;3;6;6;6;6;5;5;4;4;4;4;5;3;3;2;5;5;4;4;56;2;3;1;4;2;"52146";2
"555038";"Aachen";8;9;10;7;6;7;4;10;5;8;9;10;1;8;7;7;5;6;5;2;550;200;550;150;150;50;2;4;4;5;1;5;7;10;7;8;6;6;6;5;3;6;7;6;7;7;7;3;3;5;6;2;5;5;5;9;9;9;0;5;0;2;5;5;3;5;3;3;3;6;8;8;5;1;2;7;3;0;3;3;4;10;10;6;8;6;6;1;5;1;6;3;5;6;4;4;1;6;4;7;7;6;6;4;6;6;2;2;6;7;5;5;5;6;4;4;1;6;4;6;27;1;3;3;3;2;"52499";1
"548551";"Aachen";10;10;10;10;10;10;5;10;5;5;10;10;5;10;10;10;8;5;6;10;0;200;650;50;150;0;10;8;8;6;7;10;8;8;10;8;7;7;7;10;0;10;10;8;10;10;10;10;10;10;10;8;10;10;10;10;10;10;0;6;0;0;6;8;5;10;0;8;8;9;10;10;10;0;3;10;8;8;10;5;5;10;10;10;10;0;0;0;0;0;0;3;7;7;1;1;1;7;1;7;5;7;7;1;5;5;7;1;5;7;1;1;1;3;7;1;3;1;1;7;51;2;3;1;3;2;"41515";1
"551407";"Aachen";10;8;10;10;7;8;10;5;8;7;5;10;5;8;8;10;7;10;8;10;60;80;0;100;30;50;3;5;6;7;7;10;8;10;6;8;7;8;4;6;3;9;8;8;8;8;8;10;8;8;8;10;8;8;10;6;8;8;7;6;0;7;7;8;3;6;3;9;6;6;6;4;4;5;5;4;7;6;2;7;4;6;3;4;10;0;6;6;3;5;3;3;7;5;3;4;1;5;2;4;3;7;5;6;6;5;4;3;6;5;3;3;4;6;5;4;6;3;2;2;14;2;1;5;1;1;"52074";NA
"548551";"Aachen";10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;1;10;50;250;650;50;50;100;10;7;3;10;10;1;0;10;0;10;3;4;3;0;0;6;8;0;0;0;9;8;3;10;10;10;10;10;10;0;6;10;0;3;0;3;3;0;0;0;0;10;0;0;0;0;5;3;0;5;0;0;6;0;0;8;8;6;10;0;0;0;0;0;0;3;4;1;7;7;1;1;4;1;7;1;7;1;2;1;1;1;1;7;1;1;4;1;1;2;1;3;4;4;26;1;3;1;3;3;"52146";1
