"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"551241";"Frankfurt a. M.";10;10;10;10;10;10;10;10;10;10;10;10;10;10;6;10;5;10;10;10;100;400;100;250;100;50;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;10;10;10;10;10;10;10;10;10;10;8;10;6;10;5;10;10;10;10;10;10;10;6;8;6;5;6;5;10;10;6;8;10;2;5;4;0;6;8;3;7;7;5;5;5;7;5;5;7;7;7;5;7;7;1;4;1;7;4;4;4;2;4;1;7;7;7;7;40;2;3;3;2;2;"65779";1
"550985";"Frankfurt a. M.";4;4;7;5;5;6;2;1;1;1;1;1;1;1;4;8;8;2;2;2;600;700;2000;20;100;10;3;3;8;10;8;10;8;8;3;3;3;3;3;7;3;10;10;9;9;8;9;4;9;9;10;8;10;8;8;10;9;9;3;8;0;3;5;5;1;8;0;10;10;9;9;9;9;4;6;10;10;7;10;9;10;10;10;10;8;0;0;0;0;1;0;3;1;1;6;6;7;6;2;4;2;7;5;1;2;1;1;1;1;2;1;1;1;1;1;1;1;3;5;4;63;1;3;2;2;2;"61184";1
"543621";"Frankfurt a. M.";8;7;9;10;10;8;7;7;7;10;9;8;6;6;7;9;7;9;7;7;90;170;1000;75;700;10;4;8;6;9;5;6;7;8;5;8;9;7;5;4;3;10;8;7;8;6;8;8;9;8;9;8;7;6;8;9;7;8;4;6;2;3;8;7;2;7;0;7;5;5;8;8;5;5;6;9;9;5;6;2;3;8;4;6;10;0;7;2;0;3;0;3;6;4;6;5;1;6;3;6;5;6;7;3;6;3;2;1;2;4;1;3;1;3;3;2;5;4;2;5;24;2;3;3;2;1;"60329";1
"554423";"Frankfurt a. M.";8;10;10;10;10;10;8;10;10;10;10;10;8;10;5;10;5;10;8;8;100;600;900;70;800;20;9;10;5;10;8;10;8;8;0;8;8;8;0;10;8;7;7;8;8;8;8;0;10;5;2;10;5;5;7;0;6;8;3;5;5;5;8;8;0;10;8;7;7;10;10;10;10;0;10;5;2;10;5;5;10;0;8;10;10;0;3;0;10;8;0;3;3;1;1;1;7;7;7;7;7;7;7;1;6;1;1;1;1;1;1;1;1;1;1;1;1;4;7;4;54;2;5;2;1;2;"63452";NA
"551442";"Frankfurt a. M.";10;8;9;5;2;5;3;1;1;2;3;5;5;6;5;5;5;5;5;5;70;100;1000;150;50;25;3;5;4;4;4;2;10;8;5;8;5;8;5;2;4;2;1;2;1;3;1;3;2;3;2;4;1;4;5;4;5;4;6;5;5;2;2;2;1;0;3;1;5;0;3;1;0;0;0;0;1;2;0;1;2;1;3;2;10;10;8;5;5;6;9;3;7;7;7;3;5;3;6;7;7;5;7;5;5;4;4;2;4;5;6;4;5;5;6;4;5;4;4;3;30;1;3;3;3;1;"70173";1
"548570";"Frankfurt a. M.";8;2;5;7;4;2;2;5;2;2;1;9;2;7;6;7;4;2;2;6;30;20;0;200;100;20;1;7;7;2;4;6;8;10;5;8;7;5;5;7;1;8;8;5;8;5;10;10;5;9;8;10;10;8;10;10;1;8;3;5;0;2;3;4;0;6;1;6;5;4;7;0;4;8;1;2;2;4;9;8;7;10;1;6;10;1;3;1;0;2;0;3;7;6;2;2;1;2;1;6;2;4;5;7;6;7;1;2;3;4;3;3;4;6;5;4;3;3;3;2;17;2;1;2;1;4;"36119";NA
"550575";"Frankfurt a. M.";7;7;8;8;9;10;10;7;4;5;1;9;2;7;2;7;10;5;3;4;70;500;700;80;100;70;6;2;7;3;0;7;10;10;7;8;2;3;2;3;0;7;6;7;7;8;9;7;5;6;5;3;5;2;2;7;7;8;2;3;0;1;0;5;0;7;0;6;5;8;7;7;8;6;10;5;2;3;3;0;1;8;2;8;7;0;0;0;0;0;0;3;7;6;4;3;5;6;6;7;5;3;3;3;3;4;2;1;3;4;3;5;2;2;1;2;1;4;3;4;36;1;3;3;4;1;"60433";2
"549286";"Frankfurt a. M.";10;10;10;10;10;10;10;10;10;10;10;10;10;10;3;7;5;5;7;3;60;300;1000;100;300;20;8;5;5;5;3;8;8;8;8;8;9;4;4;10;3;10;10;10;10;10;10;0;5;9;5;6;5;5;5;10;10;10;4;5;0;5;6;0;0;5;0;5;6;5;5;6;6;0;2;9;5;5;2;5;10;8;8;8;8;7;8;2;9;9;9;3;7;6;6;6;5;2;2;2;5;4;3;6;7;5;2;2;2;4;1;1;2;7;6;1;4;6;4;4;46;2;3;1;2;3;"63329";1
"553188";"Frankfurt a. M.";10;9;10;10;9;10;10;10;8;9;10;10;5;10;7;9;8;7;7;8;25;300;750;90;200;10;7;7;5;6;6;5;7;8;3;7;9;8;9;6;2;8;10;6;5;4;8;9;8;10;10;10;9;10;10;9;10;10;8;6;0;8;10;10;4;9;0;7;8;2;9;4;6;7;6;7;8;2;9;5;6;10;7;8;10;6;8;0;5;7;5;1;4;1;1;1;1;3;3;1;2;6;5;1;3;2;1;1;5;6;1;1;1;4;6;2;4;4;1;7;26;2;3;1;3;2;"35719";1
"549030";"Frankfurt a. M.";8;8;9;8;8;3;1;9;9;9;9;9;9;2;0;3;1;7;7;0;33;300;300;50;200;35;1;1;0;3;4;2;8;8;6;8;10;8;8;4;4;8;10;10;3;10;10;8;2;10;8;10;10;10;10;0;3;8;10;5;2;10;5;1;1;5;10;1;1;10;0;10;10;0;0;8;5;0;2;0;1;5;8;3;3;9;5;0;0;4;0;3;3;3;7;7;1;2;4;2;7;4;7;5;6;7;1;1;4;5;2;2;3;4;2;1;5;5;4;5;20;1;1;3;3;1;"64297";NA
