"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"478582";"Dortmund";10;8;9;9;8;10;4;9;7;7;8;10;8;10;6;8;8;7;5;4;120;500;230;30;10;30;6;8;8;7;5;4;6;7;4;5;7;7;3;7;0;8;6;8;8;8;8;8;7;9;7;3;7;5;7;9;9;9;0;7;0;3;5;5;2;6;0;8;3;6;8;5;8;2;5;9;4;9;8;3;6;9;9;8;9;6;7;6;0;4;4;3;4;4;2;1;4;5;3;6;5;6;4;1;1;1;2;2;2;3;2;3;4;2;2;1;3;3;2;4;82;2;5;1;2;4;"34474";NA
"551483";"Dortmund";10;8;10;8;5;10;5;0;0;0;0;0;0;0;8;10;8;0;0;5;100;400;100;50;200;50;5;9;10;0;5;0;10;10;5;8;8;2;0;0;0;10;8;10;10;10;10;10;8;10;0;10;10;0;8;10;8;10;5;4;0;3;3;0;0;3;0;0;5;10;9;10;10;10;0;10;0;0;10;0;10;10;10;8;10;0;0;0;0;0;0;3;7;7;1;1;3;7;6;7;7;7;7;5;7;7;7;7;7;7;3;1;1;4;7;7;7;7;6;7;76;2;5;3;1;1;"44379";NA
"551267";"Dortmund";9;6;7;8;7;7;6;4;7;4;5;8;6;4;9;7;6;8;6;7;250;300;650;350;350;50;4;6;7;5;9;8;10;10;8;7;8;8;8;8;7;6;7;8;7;8;10;10;10;10;7;8;10;8;9;6;5;6;5;4;5;5;5;2;1;1;2;6;7;8;1;2;6;10;8;9;6;5;6;7;5;6;7;5;10;3;3;1;1;7;5;3;7;6;7;6;6;6;5;4;4;6;7;5;4;5;5;4;7;5;4;6;7;5;4;3;5;4;3;5;29;2;3;4;2;3;"44339";1
"478582";"Dortmund";8;6;10;9;8;5;5;4;5;4;3;10;3;8;6;8;7;6;5;3;300;150;600;50;70;20;5;8;5;5;4;8;7;10;9;10;7;7;9;9;3;8;8;7;6;4;4;7;8;8;7;9;9;7;8;6;8;9;1;8;1;2;9;8;4;10;0;7;7;5;8;6;5;6;8;8;3;6;6;3;8;7;5;9;5;1;5;0;0;2;1;3;6;6;3;3;1;5;5;2;6;5;6;4;4;5;2;2;1;6;3;4;4;2;2;1;5;6;3;5;50;1;3;3;2;1;"10117";1
"551269";"Dortmund";5;7;8;6;9;5;6;7;8;6;5;4;5;6;8;6;7;6;6;3;70;300;800;60;450;10;7;7;8;4;3;6;7;5;6;2;5;6;7;5;4;6;8;9;7;5;6;4;2;4;3;5;6;7;8;5;3;4;1;7;0;8;7;6;0;8;0;3;3;7;2;8;7;6;6;9;0;5;8;2;4;8;9;8;10;2;2;0;0;0;0;3;4;2;3;3;5;6;3;6;7;6;4;1;6;3;4;4;6;3;2;1;2;1;2;1;2;4;3;3;75;2;5;2;1;2;"59423";NA
"541058";"Dortmund";10;10;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;10;0;0;250;300;600;100;100;30;0;0;0;0;0;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;0;0;0;0;0;6;0;8;9;10;10;10;3;0;2;3;0;0;0;0;0;10;0;10;10;0;0;0;0;0;0;3;7;7;7;7;1;3;1;5;7;5;4;7;7;7;1;1;3;7;7;7;7;7;7;7;7;5;1;1;36;2;3;1;2;1;"44532";1
"549162";"Dortmund";8;8;10;8;8;8;8;8;7;8;8;10;8;10;6;8;6;8;6;6;150;200;400;200;300;30;4;3;4;4;3;3;7;8;6;5;8;6;6;8;6;8;8;8;6;8;8;6;6;9;6;8;9;6;8;9;8;8;5;5;2;2;8;3;2;8;4;6;6;5;3;6;6;4;4;7;3;6;7;2;5;7;6;4;9;7;6;0;6;4;3;1;5;3;4;3;3;5;4;6;7;6;5;3;3;6;5;5;4;4;2;4;2;3;3;3;5;3;2;4;59;2;3;3;4;1;"44265";1
"553963";"Dortmund";8;4;8;5;7;7;6;3;2;2;3;9;1;5;3;3;3;3;3;2;40;15;0;50;50;0;4;3;3;4;2;4;7;6;3;6;8;5;9;3;3;6;5;4;3;4;5;5;7;5;5;8;3;2;6;8;6;8;10;7;0;7;0;0;0;0;4;7;1;1;9;9;7;2;4;4;1;6;0;4;4;5;1;5;5;0;0;0;0;0;0;2;7;5;4;4;2;6;2;5;2;4;6;6;6;6;1;2;2;5;3;2;2;5;5;2;6;5;2;5;17;NA;NA;NA;NA;NA;"59379";NA
"551270";"Dortmund";10;9;10;9;10;9;9;10;8;8;8;10;5;10;5;8;5;7;3;5;30;30;0;20;50;50;5;7;5;8;3;3;8;10;5;10;8;5;2;5;2;10;10;10;8;3;10;2;8;10;10;10;10;10;8;10;10;10;1;5;0;3;5;8;0;8;9;8;10;9;1;8;1;3;9;5;2;4;6;8;6;10;10;8;9;0;2;0;0;5;0;3;4;4;6;1;5;2;7;6;5;6;7;6;7;7;2;2;5;4;6;6;3;3;5;1;2;2;6;4;18;1;1;3;1;2;"58239";1
"546775";"Dortmund";8;8;8;8;8;8;8;6;6;6;6;6;6;6;2;2;3;3;3;3;150;20;20;200;100;100;2;2;3;3;3;2;8;8;8;8;7;6;6;6;4;7;7;8;8;8;8;8;6;8;8;8;7;7;7;8;8;8;2;2;0;3;4;5;3;4;1;1;1;3;4;4;4;2;4;6;5;3;2;2;2;7;7;3;6;6;6;4;2;4;4;3;5;5;3;3;3;5;3;4;3;3;3;5;5;5;3;5;5;5;6;6;6;4;5;5;5;4;3;5;17;2;3;1;1;3;"59399";1
"554072";"Dortmund";10;10;10;10;10;8;8;10;8;10;8;10;8;10;5;5;2;5;5;5;70;400;820;30;110;10;0;2;1;3;0;3;8;5;8;5;5;5;6;0;3;10;5;8;3;10;10;5;8;10;10;10;10;10;8;10;10;10;0;3;0;2;0;0;5;0;0;10;0;8;5;5;5;8;8;8;0;8;4;10;10;0;5;10;10;8;0;0;0;0;0;3;7;1;3;3;1;5;5;7;6;7;7;1;3;1;2;1;1;7;3;4;1;3;1;1;1;1;4;7;60;1;3;1;2;2;"59423";1
"554330";"Dortmund";9;5;6;7;5;7;5;5;0;0;5;10;0;0;0;4;0;5;0;0;0;30;0;0;0;10;0;0;0;5;0;0;4;7;3;5;4;7;3;5;3;5;7;6;4;2;3;6;4;3;3;4;4;3;4;5;4;4;10;8;1;10;1;6;1;7;3;7;7;10;5;3;3;6;4;8;3;3;8;1;4;8;7;4;6;0;0;0;0;0;0;3;7;4;7;6;1;1;2;7;6;3;2;2;5;6;1;2;2;2;7;1;3;1;5;2;1;6;6;7;16;1;1;5;1;1;"38122";2
"549162";"Dortmund";10;10;10;10;10;10;7;9;10;9;10;10;9;9;5;10;5;10;6;5;100;300;250;50;50;50;0;10;8;8;3;1;10;10;7;10;9;9;2;10;7;10;10;10;9;10;10;10;10;10;8;10;10;8;10;10;8;10;1;2;0;0;3;2;0;10;4;10;10;8;3;10;9;0;7;10;0;10;10;0;10;10;2;10;10;0;0;0;0;3;0;3;5;1;1;1;7;7;3;7;7;7;5;1;1;4;1;1;1;5;1;1;1;1;1;1;1;7;7;7;81;2;5;1;2;1;"44309";NA
