"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"551865";"Stuttgart";10;10;10;10;10;10;10;10;10;10;10;10;10;10;3;5;3;3;5;0;200;150;250;100;150;50;3;5;5;7;10;5;10;10;10;10;2;2;10;10;10;10;10;10;8;10;10;10;10;10;10;10;10;10;10;10;10;10;4;3;0;3;8;9;0;7;0;10;10;9;9;10;10;8;5;5;2;0;8;5;10;10;10;10;10;2;5;0;0;0;0;3;7;6;1;1;1;2;1;4;6;6;7;1;4;2;1;1;2;4;1;2;2;4;4;6;2;7;7;7;56;2;3;1;2;3;"73770";1
"545629";"Stuttgart";10;8;9;10;7;6;6;8;10;8;7;8;6;10;10;9;8;8;10;8;100;300;700;50;50;5;8;9;7;10;6;10;10;10;8;9;10;10;8;7;5;10;10;10;9;7;8;8;9;10;10;10;9;8;10;10;7;10;10;10;5;9;6;8;0;9;0;10;10;8;6;9;7;9;10;10;9;8;7;5;5;10;9;8;10;8;8;0;8;9;10;1;3;2;1;1;7;7;7;5;6;7;7;1;3;1;5;2;3;5;6;5;4;5;2;1;7;7;5;7;69;2;5;2;2;3;"73728";1
"549980";"Stuttgart";10;10;8;8;7;8;7;10;10;7;10;10;5;7;7;10;7;7;7;7;800;600;1500;200;300;100;7;10;7;7;7;7;8;8;5;5;5;5;5;5;5;5;5;10;9;2;9;10;10;10;2;2;8;2;8;10;10;10;2;8;2;2;5;5;5;7;5;9;7;8;8;9;7;9;9;9;2;2;5;2;8;8;8;8;9;2;2;2;0;2;0;3;3;1;2;2;2;5;4;6;3;6;7;3;4;4;2;2;2;5;4;3;3;2;4;2;3;4;2;4;60;1;3;3;4;4;"71126";1
"552825";"Stuttgart";8;8;10;9;8;7;7;10;10;7;10;10;6;7;5;10;8;8;8;4;300;600;800;150;200;50;4;8;4;6;4;5;9;8;5;10;9;9;7;10;7;10;10;10;8;8;7;9;9;9;8;7;9;8;8;10;10;10;8;5;2;5;8;8;6;8;4;7;6;7;5;5;4;6;5;6;4;3;7;4;6;8;8;8;9;8;8;4;5;6;5;3;7;6;5;5;2;6;3;7;7;7;5;6;6;5;5;6;6;7;5;5;6;4;4;5;5;5;4;6;49;2;3;1;3;2;"71032";1
"550875";"Stuttgart";4;3;10;5;10;7;10;8;10;3;10;8;8;10;7;8;4;1;3;3;100;200;500;50;150;50;1;2;2;1;5;3;1;10;3;3;2;3;2;1;4;4;3;3;2;4;3;5;1;3;4;5;3;3;5;6;5;4;1;0;0;0;0;0;0;0;0;0;1;2;1;1;2;3;1;0;5;1;2;3;5;4;5;3;10;0;0;0;0;2;1;3;7;4;5;3;2;2;5;7;6;7;4;3;4;4;3;3;4;5;2;2;4;5;3;6;4;5;4;6;65;2;5;2;2;2;"74321";NA
"546062";"Stuttgart";10;10;10;9;10;9;10;10;10;10;10;10;9;10;10;10;10;10;10;10;80;300;1200;100;400;50;10;10;10;10;10;10;10;10;10;10;10;10;8;8;7;10;10;8;8;8;8;9;10;8;8;10;10;10;10;10;10;10;10;10;6;8;10;10;10;10;7;10;10;10;10;10;10;10;10;7;10;10;10;8;10;10;10;10;10;0;10;0;10;8;0;2;4;3;4;3;3;6;5;6;6;7;6;1;1;2;2;2;2;3;1;1;1;1;1;1;4;4;2;2;50;1;3;3;3;1;"70567";2
"550307";"Stuttgart";8;8;9;8;7;8;8;10;8;9;9;10;5;10;5;6;5;7;5;7;200;300;900;100;200;50;0;3;3;6;4;6;9;10;8;10;7;8;6;2;2;10;10;5;6;6;7;5;7;8;8;7;8;5;5;10;10;10;4;5;2;4;0;2;0;6;0;7;7;4;6;7;8;5;4;6;4;2;5;0;2;10;10;10;7;0;0;0;0;0;0;3;4;2;7;7;2;5;3;7;7;5;6;2;2;2;3;3;3;2;5;4;5;2;1;1;1;5;6;6;59;1;3;1;4;3;"57462";2
"548581";"Stuttgart";5;5;5;5;5;7;7;5;5;5;5;5;5;2;4;8;5;4;4;4;50;200;200;90;50;0;5;5;3;0;0;0;5;0;0;5;0;0;0;10;0;5;5;5;5;5;5;5;5;10;8;10;10;5;10;10;10;10;1;0;0;5;0;0;0;10;0;5;5;5;5;5;5;8;5;10;2;10;10;5;10;10;10;10;5;5;3;1;0;0;0;3;7;3;2;4;1;3;2;4;6;4;6;1;1;1;6;2;2;5;2;2;2;4;2;1;2;1;2;5;66;1;3;2;4;1;"72760";2
"551289";"Stuttgart";8;8;10;8;10;10;6;5;5;8;3;10;2;8;2;5;4;0;4;0;500;500;3000;50;100;10;2;2;4;10;5;6;6;8;2;5;4;4;2;5;2;8;8;5;4;8;8;2;2;6;6;10;6;0;8;10;6;4;1;3;0;0;0;0;0;2;0;8;8;4;2;6;6;2;0;6;2;6;4;0;4;10;4;2;10;0;0;0;0;0;0;3;6;3;7;7;2;4;2;4;6;5;6;2;2;1;1;1;2;7;5;6;6;1;4;2;3;6;1;7;57;1;3;1;4;4;"75388";2
"546062";"Stuttgart";7;4;7;7;6;7;5;8;8;7;8;7;5;4;7;8;7;8;8;5;200;200;800;200;400;50;5;7;5;8;7;8;7;7;5;7;6;6;5;5;5;7;8;5;5;4;5;4;7;7;5;7;5;4;7;4;7;7;2;8;0;5;5;7;4;7;0;8;8;3;4;4;4;4;5;7;2;3;4;2;5;7;8;7;5;0;3;0;4;2;1;3;4;2;4;4;2;6;4;5;5;3;4;3;4;4;2;4;3;5;3;3;4;5;3;3;2;3;3;4;46;2;3;3;3;1;"70629";1
