"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"553715";"Wuppertal";10;10;10;10;9;8;7;7;7;7;7;9;5;5;1;2;3;1;3;1;300;1000;800;50;100;100;2;6;5;8;5;5;8;10;4;10;1;1;0;3;1;7;7;8;8;8;8;7;8;8;8;8;8;6;9;7;8;8;2;2;0;3;1;3;0;5;8;7;7;10;5;8;8;8;6;8;1;6;8;1;9;7;9;8;10;1;1;0;1;2;1;3;5;4;4;4;2;5;4;6;4;4;5;1;2;2;5;5;2;2;3;2;2;3;3;2;4;7;6;5;57;1;3;1;2;1;"41189";1
"549438";"Wuppertal";10;10;10;10;10;10;10;9;9;3;4;10;3;8;4;10;4;4;3;8;200;50;0;200;500;70;1;5;2;2;1;7;9;9;9;7;10;9;9;9;9;10;10;9;2;8;6;7;4;10;4;6;8;2;5;10;5;5;3;2;1;3;6;6;2;10;1;7;7;5;2;8;6;3;0;10;2;0;8;1;2;8;1;1;10;3;3;0;0;2;2;3;5;7;7;7;3;5;1;7;5;3;7;6;7;7;1;1;5;7;2;2;3;6;5;5;6;4;3;6;22;2;3;1;1;1;"42109";1
"544491";"Wuppertal";7;10;10;9;7;8;9;10;6;10;9;10;5;10;3;8;5;8;4;1;200;200;600;100;200;100;0;5;4;3;2;3;7;9;8;9;8;6;7;5;9;5;9;8;6;4;9;8;2;4;8;4;6;8;5;8;6;4;5;3;0;3;2;5;4;3;5;1;5;2;5;8;4;6;5;1;5;8;6;5;6;5;5;4;3;0;0;0;0;0;1;3;7;5;6;7;4;5;6;3;4;6;5;5;6;4;7;3;4;5;7;6;5;7;5;6;4;2;7;5;83;1;5;1;1;1;"42113";NA
"553667";"Wuppertal";8;7;6;8;7;6;7;9;9;6;5;9;3;8;4;5;6;5;7;9;50;300;450;50;50;20;5;6;3;2;6;8;9;10;5;2;7;6;5;7;0;8;9;8;9;7;7;6;6;7;8;9;8;8;9;9;10;10;2;4;0;5;3;2;2;8;0;9;10;2;2;9;9;3;5;9;2;6;3;2;5;10;10;10;10;3;3;0;0;1;2;3;2;2;1;3;2;2;2;3;3;6;7;1;2;5;1;2;1;3;2;2;2;4;5;4;3;1;4;5;57;2;4;3;1;2;"41546";1
"549588";"Wuppertal";9;9;10;10;8;7;5;1;1;1;1;1;0;3;4;8;6;9;5;3;100;200;350;100;400;20;1;8;6;3;1;7;5;7;2;7;5;4;5;4;6;7;5;6;7;6;7;4;5;8;6;7;1;4;8;8;8;8;1;1;0;1;7;7;1;7;1;2;1;0;8;5;5;1;1;3;0;0;1;0;2;10;10;9;7;1;1;1;0;9;5;3;7;4;1;1;2;7;5;5;6;5;7;6;6;6;7;7;7;7;2;2;2;1;6;5;5;1;6;6;30;2;3;3;2;2;"50354";1
"546548";"Wuppertal";7;8;9;9;8;8;8;8;6;8;8;10;5;10;3;6;8;5;6;3;60;150;400;30;20;20;5;6;7;6;8;7;8;8;9;8;7;8;9;5;8;9;7;8;6;8;9;8;6;8;7;9;8;5;8;7;7;8;10;6;0;10;8;7;8;6;8;7;4;5;8;6;6;7;0;6;8;6;3;6;8;4;6;8;10;6;8;0;5;3;7;3;6;3;2;2;1;5;3;6;7;7;6;1;1;1;7;1;3;5;1;1;1;2;1;1;7;3;7;5;68;1;5;1;1;1;"42287";NA
"535982";"Wuppertal";10;8;10;10;10;9;7;5;0;0;8;10;0;10;10;5;5;7;10;5;300;500;800;200;40;20;0;0;5;5;5;0;8;8;3;8;5;3;5;8;0;10;10;10;10;8;10;5;3;8;5;10;5;3;7;10;10;7;5;5;0;2;0;0;0;10;3;10;10;10;10;10;10;0;4;10;2;10;8;4;8;10;10;8;10;3;0;0;0;0;0;3;4;3;5;6;1;5;3;7;7;6;7;2;5;3;1;1;1;7;1;4;1;1;1;2;2;7;5;6;76;2;5;1;1;1;"42277";NA
"551292";"Wuppertal";10;10;10;10;10;10;0;10;10;10;10;10;10;10;10;10;10;10;5;10;50;150;1000;50;30;50;5;10;10;5;5;5;5;1;0;5;10;10;10;10;10;10;10;10;10;5;5;10;10;10;0;0;5;0;5;10;10;10;5;1;0;5;5;10;10;10;0;10;10;10;10;5;5;10;10;10;0;0;5;0;0;10;10;10;10;10;10;10;5;10;1;3;7;1;3;3;6;7;7;7;7;7;7;4;7;7;7;7;7;7;5;5;6;6;6;7;7;7;5;7;80;2;5;1;1;1;"58093";NA
"546048";"Wuppertal";3;3;5;7;5;7;7;5;3;2;3;6;4;1;5;5;6;2;3;2;90;180;425;40;40;10;0;5;3;3;0;1;6;6;7;7;8;7;6;8;6;8;5;6;7;7;9;5;8;7;8;7;8;8;8;10;9;9;10;10;0;10;3;3;4;3;4;7;8;3;3;7;7;0;6;4;4;0;6;7;4;9;9;8;3;3;3;0;0;2;1;1;3;2;2;1;1;2;2;7;7;2;1;2;4;4;1;2;2;1;3;2;2;2;1;2;6;7;5;2;92;2;5;1;1;1;"42275";NA
"553667";"Wuppertal";9;7;6;6;7;5;4;2;6;4;5;10;5;6;5;8;6;6;5;6;40;300;400;50;100;200;5;10;6;9;6;8;10;10;2;9;6;5;4;6;0;9;9;8;8;8;7;5;7;8;9;10;10;10;9;8;8;8;7;9;0;7;5;4;0;6;0;8;8;7;3;9;9;6;5;4;8;9;6;5;10;10;9;4;9;2;2;0;0;1;0;3;2;4;1;2;3;3;4;4;4;5;6;1;2;4;1;2;2;7;1;1;1;2;1;2;1;5;3;5;57;1;3;1;2;2;"41564";1
