"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"554323";"Hannover";2;2;10;1;5;10;10;0;0;0;0;0;0;8;0;0;1;0;0;0;30;200;200;0;100;50;0;0;0;10;6;7;4;7;3;10;4;4;5;8;NA;10;10;8;7;10;10;5;10;9;10;0;10;0;10;4;10;10;10;10;0;8;0;0;0;10;NA;6;6;3;3;5;5;0;0;6;10;0;10;0;6;10;10;7;6;0;0;0;0;0;0;3;2;2;3;3;7;7;7;7;3;2;3;1;1;1;5;3;2;7;3;1;1;1;7;2;2;6;6;6;58;1;3;1;2;1;"30453";1
"550368";"Hannover";8;7;9;8;6;8;6;7;8;7;6;7;6;8;2;4;1;2;2;1;200;250;600;200;100;200;5;6;3;4;2;5;8;8;6;5;3;1;0;4;4;7;7;4;5;5;4;5;5;6;5;6;6;6;7;5;4;5;2;3;0;2;2;2;1;2;3;7;6;3;4;4;4;4;4;5;4;4;4;6;6;3;4;3;8;5;3;0;2;1;1;3;5;4;2;2;1;5;3;5;3;3;3;3;3;2;3;4;2;2;4;2;3;5;3;6;4;4;3;3;28;2;3;3;1;2;"30966";1
"549078";"Hannover";10;10;10;10;10;8;6;8;10;7;5;10;9;10;2;8;5;5;6;2;0;100;300;200;50;0;0;4;2;4;4;4;8;8;6;6;8;7;7;9;0;10;9;10;9;10;10;8;8;10;7;8;8;5;6;9;7;10;2;10;0;10;5;5;0;7;0;9;8;7;6;8;8;5;5;7;5;7;2;1;2;8;2;7;10;0;4;0;0;3;0;3;7;6;1;1;7;7;6;7;7;7;6;2;5;5;7;5;2;6;3;4;5;1;4;3;4;6;6;7;80;2;5;1;2;3;"30926";NA
"548905";"Hannover";10;10;10;10;10;10;10;10;8;8;8;10;8;8;6;10;8;8;6;8;20;200;300;20;0;0;5;3;0;8;8;8;8;8;8;8;7;5;5;8;8;8;8;6;6;8;10;8;8;10;2;8;8;2;2;10;10;8;0;0;0;5;7;5;3;5;3;5;8;5;5;6;8;10;8;10;2;0;8;2;2;10;10;8;10;4;4;2;2;5;2;3;4;2;2;2;5;NA;2;7;4;4;4;1;2;1;1;1;3;4;1;1;1;1;1;1;1;4;3;6;84;1;5;1;1;4;"37581";NA
"548910";"Hannover";8;6;8;8;8;8;8;8;8;8;8;8;8;8;5;5;5;5;5;5;100;300;200;0;100;10;5;5;5;5;5;5;10;10;5;10;8;8;8;8;8;8;8;5;5;5;5;7;7;7;8;8;8;8;8;8;8;8;5;5;0;5;5;5;5;5;0;8;8;5;5;5;5;5;5;5;5;5;5;5;5;10;5;5;9;5;5;0;5;5;0;3;3;4;3;3;1;1;2;7;6;5;7;3;3;3;3;3;3;3;3;3;1;1;1;1;5;4;6;6;64;2;5;1;2;2;"30459";NA
"553869";"Hannover";6;6;8;8;9;8;4;6;6;7;6;9;5;10;2;6;1;4;6;3;200;200;180;80;200;50;6;7;1;7;8;2;8;6;2;7;1;6;0;7;0;8;8;7;8;2;8;10;9;6;6;4;3;7;7;8;4;4;9;5;0;7;1;6;0;9;3;6;NA;8;4;5;8;10;5;3;5;6;4;5;8;8;3;2;4;0;0;0;1;2;5;3;5;4;7;7;3;4;5;4;6;6;6;NA;4;5;6;3;4;7;6;5;4;NA;7;NA;7;6;5;4;30;2;3;3;3;4;"31555";1
"551450";"Hannover";10;10;10;10;10;10;10;10;10;10;8;10;8;10;8;9;9;8;6;6;50;250;1000;250;400;30;0;5;4;4;8;7;9;10;8;7;7;4;3;5;5;4;4;10;9;10;10;8;8;9;8;8;8;7;8;10;9;8;1;4;0;0;3;3;2;1;0;5;5;8;8;7;7;3;2;5;2;2;7;0;6;10;10;7;7;7;6;0;0;3;2;3;5;4;4;3;3;3;3;4;5;4;4;4;4;4;6;5;4;5;1;1;1;1;2;2;3;2;5;6;51;2;3;1;NA;1;"31137";1
"555465";"Hannover";8;8;10;10;10;10;8;10;5;10;9;10;8;10;1;10;1;8;8;8;70;150;150;50;20;0;1;10;4;8;4;9;10;10;4;8;4;10;6;10;10;10;10;10;10;10;10;10;7;10;10;6;10;10;10;10;10;10;10;10;3;10;9;10;4;10;4;10;10;10;10;10;10;1;7;10;7;0;10;7;10;10;10;10;10;2;8;0;0;6;0;3;7;7;1;3;6;7;7;7;7;7;7;2;5;1;1;5;1;7;2;1;1;2;1;1;1;1;3;7;26;2;3;1;1;3;"31275";1
"553785";"Hannover";10;10;10;8;10;10;10;7;7;7;8;10;7;10;8;10;6;6;8;7;350;700;300;300;1000;100;10;10;8;5;8;5;8;10;7;10;2;5;5;5;3;6;5;9;7;9;9;10;7;10;8;5;6;5;5;7;10;8;0;10;0;10;0;0;0;10;10;8;5;9;7;9;9;10;4;10;6;5;2;0;5;7;10;4;8;0;0;0;0;3;0;3;7;5;5;5;1;2;1;7;7;7;6;4;5;7;2;1;1;6;4;6;5;1;3;2;2;5;1;6;58;1;3;3;4;1;"44135";1
"552751";"Hannover";7;5;8;7;8;9;6;8;7;8;7;9;6;5;2;6;3;4;4;2;250;200;300;100;150;30;2;8;5;6;4;4;8;8;8;8;8;6;4;10;6;8;8;6;5;10;8;5;6;6;7;7;8;7;8;6;6;5;2;5;0;5;7;4;6;8;7;3;5;3;8;7;5;3;2;2;1;0;2;0;2;6;0;0;6;10;6;6;0;5;8;1;6;6;5;5;1;7;4;7;7;4;6;7;7;7;5;5;5;5;4;1;4;7;7;7;5;4;5;5;37;1;3;3;2;3;"31582";1
"552757";"Hannover";8;8;10;10;5;10;7;10;2;10;10;10;7;0;8;10;10;10;10;9;25;150;400;70;150;30;7;6;9;3;3;8;7;10;6;10;7;5;7;9;5;10;10;10;8;10;10;6;7;10;10;7;8;10;10;7;10;10;10;10;1;10;7;9;1;8;0;6;10;10;5;8;8;6;1;7;10;1;10;10;6;10;7;9;10;2;8;0;0;0;3;3;7;7;1;3;6;7;7;7;5;5;7;7;7;5;1;1;3;5;1;1;1;5;2;2;7;3;2;7;69;1;5;3;1;1;"30539";NA
"547030";"Hannover";7;6;7;7;7;7;8;6;5;5;5;7;2;5;3;7;3;3;3;3;80;250;1000;30;25;25;3;7;4;2;5;4;9;10;9;10;6;8;3;8;5;8;7;9;8;9;9;8;7;8;8;8;9;8;8;9;9;9;0;0;0;0;5;8;1;6;0;6;6;9;6;9;8;6;4;5;6;7;8;5;6;8;8;6;9;2;0;0;0;0;0;3;5;2;6;6;2;6;2;6;6;6;6;1;3;6;6;3;5;6;3;2;2;3;2;2;5;4;6;5;42;1;3;1;2;4;"31234";1
"549078";"Hannover";10;8;10;10;9;8;8;10;8;9;8;10;8;8;7;10;6;8;7;6;120;100;800;400;100;20;7;10;5;6;6;5;8;8;6;9;9;7;7;7;0;10;8;7;8;9;9;8;9;9;4;7;7;1;6;8;4;10;2;6;0;4;6;4;2;8;0;9;5;5;6;8;6;5;4;7;1;6;3;0;4;8;0;8;10;0;6;0;2;6;4;3;7;6;2;3;2;7;4;6;7;7;5;6;7;6;6;5;4;6;3;4;3;4;4;3;4;6;3;4;26;2;3;3;2;3;"30827";1
"548910";"Hannover";8;8;8;9;9;9;9;9;9;9;9;9;9;10;6;6;6;6;6;6;50;280;200;40;50;50;5;5;5;5;5;5;10;10;5;10;7;7;7;7;7;10;10;7;7;7;7;10;9;9;9;9;9;9;9;9;9;9;5;8;0;9;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;5;5;0;5;5;5;3;3;3;3;2;2;2;2;4;4;5;5;4;5;5;3;3;5;5;3;4;3;3;3;3;7;4;5;5;70;2;5;1;1;3;"30890";NA
"545022";"Hannover";10;10;9;10;10;10;8;7;3;7;9;10;6;7;8;10;10;6;10;8;100;600;150;200;100;100;2;0;5;5;6;4;10;10;10;4;7;6;6;6;5;5;7;7;7;7;8;6;6;8;5;5;8;8;6;10;7;7;5;6;3;6;5;6;5;6;5;6;6;6;6;6;6;6;8;7;6;6;8;6;6;8;8;6;4;0;0;3;4;3;3;3;3;4;1;2;3;5;2;7;4;4;3;1;1;1;1;1;4;4;1;1;2;2;1;1;4;2;2;5;48;2;4;5;2;1;"30457";NA
"536740";"Hannover";10;9;10;10;10;10;10;7;7;8;7;7;7;9;7;7;6;6;8;8;60;200;300;50;50;30;7;7;7;7;7;7;10;10;10;10;10;10;8;10;8;10;10;10;10;9;9;9;10;10;10;10;9;9;10;10;10;8;10;10;10;10;3;3;3;8;5;10;10;8;7;8;7;7;5;7;9;3;9;7;3;10;9;8;8;8;3;0;0;2;0;3;7;7;4;5;4;3;4;5;3;6;7;3;5;3;5;5;6;5;4;3;3;4;5;5;4;5;6;7;23;2;2;3;1;1;"30173";NA
"552765";"Hannover";7;6;5;4;5;6;6;7;7;8;8;8;7;8;10;10;10;10;10;10;100;120;100;30;50;50;6;6;5;6;5;6;9;8;8;8;7;8;7;8;7;7;8;7;6;8;5;6;7;7;7;8;9;9;8;7;7;8;7;6;0;7;6;6;5;6;7;8;8;7;6;9;6;7;5;4;6;6;7;7;6;8;8;9;6;0;5;4;3;5;3;3;5;5;4;6;7;6;7;5;7;5;7;4;3;2;1;5;6;4;4;3;3;4;3;5;6;5;4;3;72;1;5;1;1;2;"31515";NA
"546949";"Hannover";3;7;10;9;10;7;2;4;0;6;6;10;0;7;2;0;3;1;2;0;270;150;500;200;200;100;0;3;0;5;4;6;8;7;0;7;3;3;3;0;0;8;8;7;4;4;6;5;0;7;8;7;7;6;5;3;6;8;7;0;0;2;0;7;5;2;0;4;4;8;5;5;4;2;0;7;1;1;2;0;2;6;5;7;0;0;2;0;0;3;0;3;7;5;5;6;1;7;4;7;7;4;6;5;4;6;2;4;3;7;7;4;4;5;2;3;1;3;4;6;38;1;3;3;2;1;"30179";1
"546068";"Hannover";8;8;10;10;7;10;10;10;8;2;4;10;0;10;5;10;7;5;5;5;2;6;0;2;7;0;5;0;10;3;3;5;10;10;10;10;10;2;5;10;0;10;5;10;10;10;10;10;8;10;10;10;10;10;10;10;10;10;0;8;0;2;3;8;5;2;0;5;3;9;10;10;8;5;8;10;2;8;0;5;9;6;10;0;10;0;2;0;0;8;7;3;7;3;2;3;1;7;7;7;3;7;4;1;3;3;1;1;1;7;3;3;4;5;1;2;2;1;1;7;19;1;3;3;1;1;"30161";1
"553869";"Hannover";7;7;7;6;8;8;7;5;6;3;2;2;2;2;8;10;8;3;5;2;200;200;150;30;200;50;2;10;8;5;5;2;8;8;5;7;2;2;0;10;5;5;9;0;0;7;7;7;7;6;3;6;6;2;10;9;4;8;5;10;2;2;2;2;0;10;5;8;8;0;0;7;7;7;6;4;7;4;6;6;2;10;9;4;10;2;2;2;0;5;2;3;6;5;5;5;3;6;6;6;5;6;4;4;3;4;3;5;6;4;3;6;5;6;5;4;3;5;6;4;52;1;3;4;3;2;"29221";1
"547223";"Hannover";9;5;5;6;9;10;7;3;0;0;4;9;0;0;8;10;5;0;7;8;60;500;900;10;50;200;5;8;2;2;6;4;8;10;6;8;7;6;7;4;2;7;8;5;2;3;8;8;4;7;5;9;7;5;8;2;5;6;2;5;0;5;0;0;0;9;5;3;3;7;2;5;8;3;0;2;0;6;6;0;5;3;0;1;8;0;0;0;0;0;0;3;3;2;4;3;1;1;6;6;5;4;4;1;2;3;1;2;2;6;2;1;5;1;2;3;2;6;6;7;26;1;3;3;2;1;"30853";3
"548905";"Hannover";10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;10;NA;NA;NA;NA;NA;200;310;NA;NA;NA;NA;9;5;NA;NA;NA;8;8;8;8;6;6;5;7;7;9;9;10;10;6;9;10;8;10;8;8;8;3;3;10;10;9;0;2;0;10;3;5;3;5;2;9;9;8;9;6;10;10;7;10;0;0;8;0;1;10;10;8;10;3;3;0;1;1;1;3;4;2;1;1;5;NA;2;6;3;2;2;1;2;3;4;5;3;5;3;3;3;1;1;1;1;6;3;5;89;2;5;5;1;4;"37581";NA
"549414";"Hannover";10;8;10;10;9;8;8;10;8;10;8;10;8;10;8;8;8;8;5;8;60;250;600;150;150;20;8;9;8;8;5;10;8;9;7;10;8;7;6;7;6;8;8;8;6;7;7;7;6;4;6;9;7;6;7;9;6;6;8;10;7;10;9;5;3;10;1;6;6;9;6;6;8;7;7;6;7;3;7;7;7;10;6;6;9;7;7;0;0;4;0;3;6;4;1;1;2;6;2;3;3;5;5;2;5;5;1;1;1;2;1;1;2;4;5;4;4;2;5;6;29;2;3;3;1;3;"33415";1
"548647";"Hannover";5;9;7;5;5;8;5;4;9;3;4;10;1;6;0;7;5;4;5;8;200;200;100;100;150;50;0;2;5;5;4;5;8;10;2;3;0;0;0;6;4;8;8;4;6;6;6;4;6;6;5;4;4;4;5;10;9;8;4;8;0;2;0;0;0;8;8;10;8;8;8;10;6;5;5;8;4;3;6;6;5;10;9;7;6;4;4;0;0;4;0;3;5;4;3;5;3;6;3;4;5;5;6;4;5;3;3;3;2;7;2;3;1;3;2;4;3;4;2;7;68;1;5;1;1;1;"30455";NA
