"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"549573";"Düsseldorf";5;10;10;8;10;10;5;10;10;10;10;10;10;10;8;10;10;8;10;8;200;400;400;200;20;70;5;10;5;5;5;5;10;10;5;5;10;10;8;10;5;10;10;7;7;5;5;8;7;8;5;7;4;4;7;10;9;10;0;10;0;0;8;5;5;10;5;4;4;10;10;5;5;4;0;0;0;0;0;0;0;8;3;9;0;9;0;0;0;0;7;1;5;4;3;3;6;5;2;6;7;4;3;5;6;5;4;4;5;5;3;4;3;2;2;1;2;2;2;4;56;1;3;1;3;1;"40219";1
"549946";"Düsseldorf";10;10;10;10;10;10;10;5;5;7;7;10;5;10;10;10;5;6;7;10;80;400;400;80;80;40;10;10;5;5;10;10;3;4;0;5;10;6;7;10;5;10;10;10;10;10;10;8;3;10;4;10;7;10;8;10;10;10;0;0;0;0;5;3;3;9;0;9;5;10;10;10;10;10;3;7;2;10;2;1;10;10;10;10;10;5;7;0;6;4;0;3;4;3;1;4;7;4;1;7;4;7;7;4;5;7;1;1;7;7;1;1;1;1;1;1;7;1;1;7;72;1;5;1;1;1;"47249";NA
"545789";"Düsseldorf";8;7;8;4;5;7;3;4;2;4;4;7;2;4;0;0;0;0;0;0;20;50;1000;100;50;0;NA;NA;NA;NA;NA;NA;6;10;6;8;2;2;2;2;0;6;6;4;2;2;2;2;3;2;2;7;3;1;5;8;5;6;0;8;0;6;2;0;0;2;0;5;4;0;0;2;2;0;0;0;1;4;0;0;4;7;4;3;3;2;0;0;2;0;0;3;7;4;2;2;1;3;3;2;7;2;4;2;1;2;1;1;2;4;2;1;1;1;1;1;1;3;1;1;31;2;3;1;1;3;"58809";1
"546780";"Düsseldorf";8;7;8;8;8;6;6;2;3;3;1;7;1;5;3;5;6;5;4;7;100;250;200;70;150;20;5;5;6;8;4;8;7;9;6;9;6;6;7;4;5;7;7;8;8;8;8;7;6;8;6;4;7;7;3;8;6;3;3;8;0;7;4;5;4;6;2;7;7;8;7;6;7;6;2;6;4;5;6;6;3;6;1;3;7;3;0;0;0;0;0;3;3;2;2;3;1;4;3;5;5;5;6;2;3;2;4;3;5;7;2;3;3;1;2;1;4;5;3;7;72;1;5;3;2;4;"47647";NA
"553756";"Düsseldorf";10;10;10;9;9;10;8;10;6;7;8;10;7;6;3;6;2;0;5;5;50;200;700;40;100;30;0;4;4;0;5;6;7;8;7;7;4;4;0;7;6;7;5;10;8;10;10;0;NA;10;7;8;10;4;8;8;10;10;5;5;0;3;4;4;0;6;4;6;5;10;8;10;8;8;0;9;4;5;4;0;7;10;10;10;10;0;0;0;0;0;0;3;7;5;4;3;6;7;7;7;7;7;7;1;4;7;3;1;5;6;1;2;5;3;2;2;1;7;1;5;55;1;3;1;2;2;"41334";1
"552669";"Düsseldorf";10;10;10;10;10;10;10;10;7;10;10;10;6;10;3;8;3;6;4;0;300;500;1200;200;300;20;6;1;4;2;2;8;10;10;10;10;10;10;10;10;10;2;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;6;0;2;0;0;1;10;5;9;9;0;1;7;4;0;2;9;2;1;6;2;4;10;1;10;10;1;1;0;0;4;0;3;7;7;5;5;3;3;2;7;7;3;7;2;5;5;2;5;5;7;3;4;3;5;5;7;6;6;3;6;62;2;3;3;2;1;"40277";1
"551303";"Düsseldorf";4;6;6;9;4;5;2;10;5;10;10;10;1;1;2;10;5;6;7;2;60;150;700;10;200;150;3;0;0;0;0;10;9;10;0;0;0;8;5;5;2;4;5;8;1;5;6;1;6;4;5;6;2;4;5;9;8;2;9;10;0;0;0;8;5;5;6;4;5;8;1;5;6;1;5;4;5;6;2;4;5;8;8;5;10;0;0;1;0;0;0;3;7;6;5;5;2;5;2;2;7;5;3;2;6;5;4;2;6;7;5;7;7;4;6;4;5;4;5;6;20;2;3;3;1;2;"46535";1
"550634";"Düsseldorf";6;6;10;6;8;10;7;5;5;6;6;7;4;7;6;8;8;7;5;7;80;100;60;100;0;100;5;8;8;8;0;5;5;5;0;1;0;0;0;10;8;5;5;5;5;5;5;5;1;5;1;1;1;1;4;10;5;4;5;5;0;0;0;0;0;10;7;5;5;5;5;5;5;5;1;5;1;1;2;0;3;9;5;3;2;1;2;0;0;1;2;3;6;2;3;3;7;7;7;6;5;4;4;2;3;3;2;3;4;4;4;4;4;2;1;3;2;7;7;7;25;2;7;1;1;3;"42369";1
"551214";"Düsseldorf";10;10;10;10;10;10;10;10;8;10;9;10;8;5;5;3;5;5;3;2;50;150;350;50;50;100;2;2;2;5;5;5;10;10;5;10;10;10;8;10;10;10;10;10;10;10;10;10;10;10;10;7;8;8;8;10;8;10;10;8;0;10;10;10;5;8;10;5;5;10;10;9;9;8;5;7;7;5;5;2;5;8;5;6;10;8;10;0;2;10;10;1;7;5;2;2;1;2;4;4;3;6;7;1;6;3;1;2;2;6;1;3;2;5;7;2;2;4;5;7;59;2;3;1;2;1;"45468";1
"550955";"Düsseldorf";8;9;8;9;8;10;7;8;8;9;9;10;7;10;4;9;5;4;4;4;100;200;600;100;200;20;4;8;3;2;2;2;7;8;7;7;7;7;7;6;NA;7;7;7;7;7;7;8;5;7;7;7;9;5;NA;7;8;7;2;8;0;9;0;4;0;6;NA;6;5;8;9;9;5;7;0;8;0;8;9;0;NA;8;8;6;7;0;0;0;0;3;0;3;4;4;3;1;3;7;3;7;5;4;5;5;4;1;1;1;3;3;1;1;1;6;6;4;4;5;2;4;41;2;3;1;2;4;"49387";2
"549698";"Düsseldorf";10;10;10;10;10;10;9;10;8;8;8;8;10;10;8;8;8;8;8;8;50;350;680;30;100;25;8;8;8;8;8;10;8;8;9;8;9;9;9;9;2;10;9;9;9;9;8;8;10;10;9;10;8;8;8;9;10;3;0;8;0;8;8;8;4;10;0;4;10;8;8;8;7;5;0;8;8;4;9;2;9;10;10;0;10;4;0;0;0;8;0;3;6;6;1;1;1;5;5;7;7;6;6;4;6;6;3;3;3;6;2;2;2;2;2;2;5;5;6;6;41;2;4;1;1;2;"42781";NA
"503647";"Düsseldorf";10;10;10;10;10;10;7;10;10;10;10;10;6;10;8;7;5;6;3;6;0;400;900;150;100;0;3;5;8;9;8;9;9;9;2;7;5;5;4;7;5;8;6;8;7;10;10;6;7;10;8;10;10;9;8;10;10;9;0;3;0;2;2;10;0;8;0;2;8;10;8;10;10;2;3;9;0;6;10;2;7;10;10;7;10;0;2;0;5;8;10;3;6;5;1;1;1;7;7;7;6;5;5;1;3;6;6;7;7;6;3;4;3;5;3;6;4;7;5;7;43;2;3;1;2;2;"47906";1
"549861";"Düsseldorf";10;10;10;10;10;10;10;8;10;8;8;10;6;10;10;10;10;4;5;6;250;600;200;150;700;100;8;7;7;3;6;4;8;10;8;10;6;8;8;8;8;10;10;10;10;10;10;10;10;8;8;4;8;8;7;10;10;10;1;4;0;5;0;3;2;2;2;6;6;9;8;8;6;4;2;8;8;4;10;6;6;8;8;10;10;7;5;0;4;6;6;3;6;5;2;5;7;7;6;7;7;7;5;3;4;5;7;7;6;6;5;5;5;6;6;4;6;5;6;7;38;1;3;3;2;1;"40237";1
"540700";"Düsseldorf";10;7;9;8;6;10;6;8;5;6;5;10;6;9;6;6;5;6;7;6;100;300;600;100;60;20;7;7;5;8;5;9;8;7;8;8;6;4;4;6;5;7;7;6;5;6;7;8;7;5;6;7;7;6;9;7;7;8;6;6;0;7;5;5;0;7;2;6;5;6;5;8;7;5;3;4;3;2;5;1;8;7;2;4;7;2;2;1;0;5;4;3;7;5;3;4;1;6;4;3;5;5;5;4;5;6;4;5;6;4;1;2;2;6;4;3;4;3;6;6;22;2;3;3;2;1;"40474";3
"546758";"Düsseldorf";8;8;7;4;4;5;4;10;6;5;8;10;2;7;5;8;9;8;6;3;100;30;10;50;50;20;6;2;4;7;4;8;9;2;0;3;1;6;8;8;7;8;9;7;4;8;9;7;8;9;10;7;8;6;10;8;9;10;10;2;0;5;2;7;0;8;6;5;4;8;6;2;2;3;6;5;3;2;8;1;2;10;7;7;4;2;2;5;0;4;7;3;7;6;5;6;3;6;2;5;4;3;6;5;5;6;4;3;4;6;3;4;5;5;4;3;3;3;5;6;17;2;3;1;1;4;"47647";1
"548033";"Düsseldorf";6;7;5;6;8;6;7;6;7;5;5;9;5;8;8;8;5;5;5;5;300;200;400;150;120;70;8;5;5;8;5;7;8;8;7;9;6;6;6;10;6;8;8;8;8;8;8;8;8;8;8;3;7;8;8;8;8;8;8;8;0;8;2;2;2;8;2;2;2;8;2;8;2;2;2;5;5;0;3;2;4;8;5;4;5;3;3;3;3;3;3;3;5;3;2;2;5;5;3;7;2;5;4;2;2;5;5;5;7;5;3;3;4;5;5;4;2;5;2;5;47;1;3;3;3;1;"40472";1
"540264";"Düsseldorf";6;6;6;6;8;8;8;7;7;7;7;5;5;5;5;5;8;8;10;10;400;400;200;1650;400;200;3;3;5;5;7;7;10;10;10;10;8;8;8;7;7;7;7;9;9;9;9;9;6;6;6;7;7;7;7;10;10;10;8;8;7;7;6;6;6;7;7;7;7;9;9;9;9;9;8;8;8;10;10;10;10;10;10;10;5;5;5;5;5;5;5;1;4;4;4;3;3;3;3;4;4;4;3;1;1;2;2;2;2;3;3;3;3;4;4;4;4;4;5;5;70;2;5;1;1;2;"47053";NA
