"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"549151";"Bremen";8;8;8;8;8;8;8;10;6;10;8;10;6;6;5;5;5;5;5;5;100;200;200;100;200;50;5;5;8;5;5;8;10;10;10;10;10;10;10;10;10;10;10;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;10;0;8;5;7;3;8;0;8;8;8;10;8;5;3;5;5;5;5;8;3;5;10;8;8;8;5;5;0;0;0;0;3;5;4;2;2;1;4;2;6;4;3;7;4;5;7;2;5;6;7;4;4;4;5;5;4;5;4;4;6;51;2;3;3;2;4;"26936";1
"548596";"Bremen";5;7;10;10;7;6;10;9;5;5;4;6;5;8;8;8;8;6;9;7;60;200;10;50;250;20;0;0;0;5;5;7;6;8;5;7;7;5;6;5;5;5;6;6;6;4;4;5;5;6;6;6;6;6;6;6;6;7;9;8;1;5;10;1;1;1;5;5;4;4;3;3;3;5;5;5;5;3;4;5;8;2;6;2;8;8;9;9;9;8;9;3;5;5;6;6;5;6;7;5;5;5;5;4;4;5;5;6;6;6;6;6;7;7;7;6;6;5;5;4;19;1;3;2;1;1;"28309";1
"544293";"Bremen";8;8;10;10;7;8;10;7;9;8;8;10;6;9;8;10;7;7;5;4;250;250;400;100;100;10;7;7;5;9;9;7;8;10;8;9;8;8;3;6;0;10;9;8;6;9;8;8;7;10;7;10;9;4;7;8;9;8;1;7;0;4;3;0;0;3;0;0;5;6;5;8;1;3;0;9;0;9;7;0;3;8;8;8;9;2;1;0;0;4;3;3;5;3;1;1;1;5;2;7;5;6;6;1;2;4;1;1;2;5;1;1;2;3;5;1;2;6;3;6;50;2;3;2;3;4;"27721";1
"544293";"Bremen";8;7;8;9;3;3;5;4;2;7;3;10;3;10;5;10;7;6;10;3;300;200;400;50;50;20;1;8;5;4;3;0;10;10;0;10;7;7;6;0;10;9;9;7;7;9;10;2;8;8;10;9;0;0;10;9;10;10;0;2;0;4;5;5;2;0;8;7;6;0;1;2;2;0;4;3;9;0;0;0;6;6;4;4;10;8;4;0;0;0;0;3;6;5;4;3;1;NA;4;3;7;3;4;2;4;2;2;2;1;6;2;2;4;7;3;3;2;5;3;7;40;1;3;2;2;4;"27721";1
"551866";"Bremen";5;7;8;8;8;7;6;NA;NA;NA;NA;NA;NA;NA;4;3;3;2;4;4;150;70;200;300;150;30;1;1;1;1;1;6;4;4;0;1;3;5;6;6;4;3;2;3;5;6;3;5;0;2;0;1;6;0;7;7;7;6;NA;NA;NA;NA;2;2;4;5;6;6;7;2;7;5;5;6;0;2;0;1;7;0;7;8;8;9;7;5;4;8;2;10;0;3;6;2;6;6;7;7;2;7;7;3;2;3;2;2;5;2;1;2;6;7;3;2;6;2;1;1;5;6;80;1;5;1;1;3;"28816";NA
"551681";"Bremen";7;10;10;10;10;10;7;5;5;6;5;5;8;8;4;9;5;3;5;3;120;250;1000;200;50;0;6;5;5;8;7;7;8;8;6;9;6;6;0;5;4;9;9;8;8;9;9;10;6;8;8;10;6;7;6;7;7;8;0;0;0;0;0;2;0;8;4;8;9;4;6;7;4;7;4;8;8;3;0;0;2;0;6;5;10;0;0;0;0;0;0;3;7;5;2;2;1;6;4;7;7;5;5;7;7;7;3;1;1;6;3;3;6;7;7;7;7;7;7;7;51;2;3;3;2;3;"28357";1
"555106";"Bremen";10;8;10;7;6;7;5;9;8;9;8;10;6;7;8;9;7;5;3;5;150;150;250;100;200;80;3;5;6;3;0;6;10;10;7;8;9;9;7;8;6;10;10;8;7;10;9;7;8;10;8;9;10;8;10;10;7;8;1;5;0;3;4;6;1;7;0;7;8;9;4;7;7;3;6;8;3;4;8;2;6;8;2;6;10;2;4;6;1;4;3;3;5;6;3;4;2;6;3;7;6;7;5;6;6;4;2;4;5;6;2;1;4;5;3;2;4;5;4;6;20;2;3;1;2;2;"28832";3
"547852";"Bremen";9;9;10;10;8;7;3;4;0;0;5;4;4;3;3;4;5;4;7;5;200;150;250;20;100;40;8;6;7;6;5;4;5;4;4;7;3;5;5;2;2;6;6;2;2;2;8;3;1;1;4;6;5;6;5;4;2;3;2;1;2;0;3;2;1;3;5;4;3;2;1;3;4;5;4;3;1;4;5;5;3;4;5;4;10;8;7;6;7;6;5;3;6;2;1;1;4;3;4;7;5;7;5;1;1;1;1;1;1;6;5;6;3;2;1;1;1;2;4;2;83;1;5;1;1;4;"49419";NA
"547826";"Bremen";10;8;10;10;10;8;10;10;8;10;8;10;0;0;5;0;0;5;5;0;170;500;900;0;200;0;5;10;5;10;5;10;10;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;2;0;10;10;10;10;0;10;0;0;10;10;10;10;10;10;10;10;10;10;10;0;5;10;0;0;0;0;10;10;10;5;10;10;10;0;0;5;0;2;7;4;2;6;1;4;3;7;7;7;7;6;6;7;5;1;7;7;1;1;1;1;1;1;6;6;1;7;28;1;3;3;2;1;"28279";1
"549899";"Bremen";8;7;8;8;10;9;7;10;5;2;6;8;7;10;6;9;7;8;8;8;0;10;180;30;80;40;2;4;2;4;4;4;8;8;7;7;5;7;4;5;0;8;6;8;5;7;7;5;9;9;5;10;9;8;5;5;9;9;5;8;0;1;8;8;3;5;0;8;6;8;5;8;8;5;9;9;5;10;9;2;5;5;3;9;8;0;0;0;2;1;0;3;4;4;3;4;1;3;6;6;4;5;5;1;2;1;4;2;5;6;1;1;1;2;2;1;1;4;3;6;59;1;3;1;NA;3;"26215";1
