"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"552525";"Karlsruhe";10;10;10;10;10;10;10;10;10;10;10;10;8;10;5;9;5;4;5;7;70;250;800;100;35;10;4;9;4;2;6;6;10;10;5;10;10;10;2;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;4;0;4;10;10;0;10;0;10;10;10;10;10;10;10;1;6;0;3;7;7;6;10;10;10;10;10;10;0;5;4;8;1;6;4;1;2;3;7;7;7;7;7;7;5;6;6;6;4;7;7;1;1;4;6;2;5;4;4;4;7;40;2;3;1;2;2;"75015";1
"552525";"Karlsruhe";8;9;10;10;10;10;7;5;5;5;5;6;4;1;5;8;2;8;10;5;100;500;1000;50;0;100;2;5;5;10;5;8;10;10;10;10;10;10;5;5;8;10;10;10;10;10;10;8;10;10;10;10;10;10;10;10;10;10;5;5;0;5;5;8;4;0;3;8;10;10;8;10;8;8;8;5;10;10;8;8;8;9;10;10;10;8;8;0;0;0;8;3;5;1;1;2;1;2;2;2;5;7;6;2;4;6;1;5;1;5;1;2;1;1;6;1;1;1;6;1;38;1;3;1;2;4;"74336";1
"542493";"Karlsruhe";7;8;0;9;6;1;3;3;0;10;4;10;1;0;4;2;6;1;7;2;20;450;200;80;120;40;4;7;9;5;10;3;6;10;1;10;7;10;4;7;3;8;9;8;9;7;9;7;8;5;9;6;8;2;5;8;10;6;8;5;0;8;0;5;6;9;5;7;10;4;2;5;8;2;7;4;2;7;1;0;4;10;8;4;0;0;0;0;0;3;1;3;7;5;2;1;5;7;2;5;6;7;5;3;5;3;6;5;6;7;3;3;5;2;5;1;3;7;2;7;68;1;5;2;2;4;"76532";NA
"550986";"Karlsruhe";10;9;9;9;9;8;9;9;9;9;8;10;8;9;4;10;8;10;5;7;70;100;700;20;400;50;3;8;7;10;8;7;9;10;6;10;8;7;8;7;7;10;9;9;7;9;8;9;9;10;8;9;8;7;10;9;7;10;10;7;0;10;6;7;4;5;6;7;7;8;9;9;7;8;9;7;9;4;7;0;9;6;1;8;10;0;7;6;0;6;4;2;6;5;3;4;1;1;2;1;1;4;6;1;1;2;1;1;3;3;1;3;1;6;7;6;5;4;6;6;26;1;3;3;2;1;"76137";1
"537591";"Karlsruhe";8;7;10;8;8;7;8;7;5;5;5;9;5;5;8;10;8;7;7;6;200;500;800;100;100;50;3;5;5;8;8;7;5;5;2;5;6;5;1;5;4;7;7;3;2;2;3;5;4;5;7;8;4;1;3;9;7;4;0;5;0;0;5;2;0;4;3;7;7;3;2;2;3;5;6;5;7;8;3;0;2;9;7;5;10;9;6;0;0;5;0;3;6;4;2;2;1;3;3;6;3;6;6;2;3;3;1;2;4;6;4;5;4;1;2;2;1;3;2;6;64;1;3;2;3;4;"77866";1
"536910";"Karlsruhe";5;5;5;8;10;10;10;10;5;5;8;10;0;5;0;10;0;0;5;5;100;150;NA;0;80;50;5;5;10;0;0;0;0;10;0;10;5;0;0;0;0;5;5;5;5;10;5;5;5;5;5;5;5;5;5;10;5;5;0;10;0;0;5;0;0;0;0;5;5;5;5;0;5;5;5;5;5;5;5;5;5;5;0;0;10;0;0;0;0;5;0;3;4;7;1;1;1;7;7;7;7;7;7;7;7;1;1;1;1;7;1;1;1;1;7;7;3;4;5;1;61;2;3;1;NA;1;"76199";1
"529936";"Karlsruhe";10;9;10;10;10;10;10;10;9;5;3;7;2;2;5;7;4;1;10;7;200;150;NA;20;100;15;10;10;1;2;5;1;5;10;8;10;5;8;2;2;2;10;10;10;8;10;10;8;5;8;10;10;8;10;10;10;9;10;0;0;0;0;9;10;2;8;5;9;8;2;10;5;6;0;5;5;7;0;6;8;6;10;0;8;10;0;8;3;0;0;0;1;6;6;4;1;1;7;4;5;5;5;6;7;7;7;3;1;5;5;2;5;3;7;5;7;7;2;5;5;18;2;6;5;1;4;"88048";NA
"548026";"Karlsruhe";10;10;10;10;10;10;2;10;10;10;10;10;10;10;5;7;5;5;5;4;100;200;700;50;150;50;2;6;6;8;3;8;8;10;8;8;8;10;10;8;8;10;10;10;8;8;10;10;10;10;8;7;10;10;8;8;8;10;2;5;0;0;10;10;8;8;9;8;8;10;8;8;8;10;8;9;8;6;9;9;8;8;8;10;10;0;10;0;7;8;9;1;3;4;3;3;1;5;3;2;2;7;5;1;1;3;1;1;6;7;3;4;1;5;6;2;3;5;6;6;38;2;3;1;1;3;"76337";1
"553665";"Karlsruhe";5;5;5;4;7;7;5;3;1;2;3;8;1;9;7;8;8;8;8;7;1000;800;1000;100;100;50;7;7;8;10;9;5;7;7;1;8;5;1;1;5;1;9;9;7;7;7;7;8;8;9;5;10;9;7;5;7;7;8;1;1;1;5;5;1;1;5;1;9;9;4;4;7;7;8;5;9;5;10;9;1;5;7;7;8;10;1;1;1;0;0;0;3;4;5;2;4;7;7;6;7;1;4;7;1;1;5;6;6;4;4;3;2;1;1;4;3;3;5;3;3;61;1;3;2;3;4;"71735";1
"519908";"Karlsruhe";9;10;9;10;10;8;9;9;10;10;10;10;7;10;5;10;7;8;6;7;70;150;500;90;0;50;4;9;6;7;8;6;10;10;8;10;7;7;8;8;7;10;10;9;6;10;10;10;10;7;9;10;10;9;10;7;10;10;0;7;5;0;9;10;4;10;0;9;9;5;2;10;8;0;6;6;7;2;5;0;6;3;9;10;9;0;8;0;0;5;5;1;7;6;4;1;1;5;4;5;1;6;5;1;4;5;6;4;1;6;1;1;3;6;2;4;2;7;3;7;46;2;3;2;1;2;"72072";1
"544465";"Karlsruhe";9;5;10;10;7;10;5;10;8;9;10;10;6;6;6;7;4;3;4;1;15;200;100;10;10;0;0;8;0;1;0;0;6;10;8;8;5;10;8;8;0;10;10;10;10;10;10;10;2;8;8;9;9;5;5;5;4;3;0;10;0;5;7;9;8;9;0;10;10;10;10;10;10;10;2;8;5;10;9;3;5;5;3;2;9;9;2;0;0;5;0;1;1;1;1;1;1;1;3;5;2;7;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;3;3;81;1;5;1;1;3;"68753";NA
"519908";"Karlsruhe";5;7;8;0;0;5;7;8;0;8;7;10;2;5;7;5;8;3;8;5;0;250;400;60;50;20;0;2;6;6;0;0;0;10;6;8;0;0;0;0;0;5;5;7;5;5;0;5;0;5;5;0;5;5;0;10;10;10;8;10;1;4;0;0;0;5;3;2;2;0;3;7;0;7;0;0;2;0;5;2;0;0;3;5;0;0;0;0;0;0;0;3;7;7;4;4;6;7;4;7;7;4;6;1;1;7;1;4;1;1;1;1;1;3;3;1;1;3;6;7;26;1;2;3;1;1;"48143";1
"544465";"Karlsruhe";10;0;0;0;0;0;0;10;10;10;10;10;10;10;5;10;10;10;5;5;50;150;200;50;50;50;5;10;5;5;5;5;5;10;5;5;5;5;5;10;10;10;10;5;10;10;10;10;10;10;5;10;10;5;10;10;10;10;5;10;5;5;5;5;5;10;10;10;10;5;10;10;10;10;5;5;5;10;10;5;10;10;10;10;10;5;5;5;5;5;0;3;1;1;1;1;7;7;7;7;7;7;5;1;1;4;1;1;1;1;7;7;1;1;4;1;4;1;7;1;70;2;5;1;1;3;"68753";NA
"545626";"Karlsruhe";5;4;5;5;4;6;3;3;1;2;2;3;0;2;1;5;1;3;1;5;200;150;750;50;100;10;0;1;1;1;1;1;5;10;3;3;3;1;1;1;0;6;6;1;1;4;3;1;1;3;2;1;5;2;3;7;8;5;1;10;0;1;3;0;0;0;0;5;5;0;0;6;5;0;0;6;0;0;4;0;1;9;10;5;7;0;2;0;0;0;0;3;2;2;4;2;5;4;2;6;4;4;6;3;6;3;4;1;4;3;3;1;3;2;5;2;3;5;2;3;40;1;3;3;3;2;"67346";3
"544903";"Karlsruhe";10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;5;0;0;0;0;250;350;NA;100;NA;80;1;0;0;0;0;0;10;10;5;10;2;0;0;10;10;10;10;10;10;10;10;10;7;10;3;5;10;1;10;10;10;10;0;8;0;8;0;0;0;8;10;10;10;5;5;8;4;0;0;10;1;3;10;0;7;9;5;7;10;3;1;0;0;0;0;3;5;5;4;4;7;7;7;7;7;7;7;1;5;5;3;3;5;4;2;1;1;1;1;1;6;6;3;7;50;1;3;3;2;1;"76137";2
"545029";"Karlsruhe";10;8;10;10;8;7;7;6;10;10;10;9;10;5;5;8;3;8;10;1;50;150;550;40;50;10;4;5;5;8;3;10;8;8;2;5;6;6;8;10;10;4;4;8;9;9;10;6;5;7;4;10;5;4;6;10;8;10;6;4;0;0;0;0;8;8;8;3;3;7;5;8;8;4;0;4;4;3;5;1;5;10;7;8;10;0;0;0;0;6;7;3;6;4;2;2;7;4;5;7;7;7;3;1;1;1;7;4;2;3;2;4;3;1;3;4;2;4;2;3;69;2;5;1;1;2;"72250";NA
"546700";"Karlsruhe";4;5;6;6;6;9;6;8;8;9;10;10;4;6;9;9;7;6;4;3;200;600;350;100;200;100;5;3;5;9;8;7;4;5;4;5;5;5;1;5;1;10;10;3;1;10;10;8;9;10;8;10;10;3;8;10;10;10;4;5;0;2;1;1;0;3;0;8;8;1;0;10;8;2;6;10;7;10;10;0;5;10;10;10;5;1;1;0;0;1;0;3;1;1;1;1;7;7;7;5;6;5;5;1;2;1;1;1;1;7;2;4;2;1;1;2;7;7;2;3;59;2;3;3;1;3;"75203";3
"521174";"Karlsruhe";10;9;10;10;8;9;8;8;8;8;8;8;8;8;8;8;9;8;8;8;50;100;180;100;50;20;8;9;8;10;9;10;9;8;8;8;8;7;7;8;2;9;10;7;8;8;9;8;9;8;8;9;8;8;8;8;8;5;5;8;0;8;8;6;6;6;1;9;8;7;8;10;9;8;7;7;9;10;6;6;7;10;5;7;9;7;7;2;7;8;1;3;2;3;2;2;6;7;7;5;4;5;4;2;4;3;2;6;6;2;1;1;2;3;3;3;2;4;4;6;78;2;5;1;2;3;"76534";NA
"542493";"Karlsruhe";8;7;8;7;6;5;6;10;8;6;8;10;3;2;8;3;3;0;0;0;0;500;800;100;200;0;7;3;5;2;2;1;6;8;4;7;1;2;0;3;2;6;7;9;6;5;5;3;10;7;0;8;9;10;3;6;8;5;1;10;3;8;7;5;8;10;7;10;9;7;3;4;7;5;2;4;0;10;5;0;4;10;2;8;0;0;0;0;0;0;2;3;3;1;1;2;1;3;2;4;7;2;4;1;1;2;5;1;1;2;2;2;2;4;1;1;4;5;2;2;85;1;5;3;2;3;"76437";NA
