"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"549439";"Essen";10;10;5;5;5;5;5;7;8;6;5;10;5;5;5;7;5;9;5;0;120;280;750;50;200;25;3;8;3;8;5;10;8;10;2;10;5;0;0;5;0;10;10;10;3;8;8;8;6;10;5;10;10;3;8;10;9;7;0;10;0;8;0;0;0;4;0;8;8;7;0;8;8;6;3;9;0;5;10;0;5;10;9;5;8;0;0;0;0;2;0;3;6;3;2;4;2;3;5;6;7;4;7;4;6;2;1;1;2;4;4;4;5;2;1;1;2;7;6;5;76;1;5;1;1;1;"45473";NA
"334370";"Essen";10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;5;5;5;5;5;120;150;500;50;60;10;5;5;5;7;7;8;5;9;2;5;5;7;5;7;2;8;2;10;10;10;10;8;8;10;10;7;10;10;10;10;10;10;10;10;0;8;7;8;4;7;1;8;3;10;10;10;10;7;5;8;10;7;10;10;10;10;10;10;10;0;5;0;0;0;5;3;4;3;1;2;1;5;5;7;7;7;5;1;3;1;1;1;5;5;1;1;1;1;1;1;5;1;4;1;53;2;3;1;1;1;"40625";1
"555047";"Essen";10;7;8;9;8;9;6;10;8;9;8;10;6;8;8;10;8;6;8;6;NA;NA;NA;NA;NA;NA;6;10;7;4;2;3;9;10;9;10;8;8;4;8;5;6;4;9;8;9;8;10;10;9;9;9;9;8;7;9;9;8;9;6;0;0;2;0;0;4;0;2;2;3;0;4;3;0;0;3;1;5;6;2;2;0;2;4;10;0;0;0;0;0;0;3;6;5;4;4;3;5;3;5;5;5;4;4;4;4;3;3;2;4;3;3;3;3;3;2;2;2;3;4;17;1;1;NA;1;1;"45143";NA
"396256";"Essen";7;8;6;5;6;8;7;8;6;7;6;9;5;4;4;7;5;6;6;5;180;100;150;200;100;10;6;7;3;7;3;7;2;2;0;2;0;0;0;2;0;0;2;2;0;3;0;0;0;2;3;0;8;0;2;6;2;3;8;7;0;9;2;10;1;3;0;1;4;8;0;7;2;2;0;6;0;0;8;0;4;7;3;4;6;3;0;0;0;1;0;3;7;6;6;6;7;5;5;4;4;3;5;7;7;7;3;1;2;7;4;3;4;3;4;5;3;5;3;5;22;2;3;3;2;1;"45359";1
"548830";"Essen";8;8;9;7;10;10;7;10;10;8;10;10;7;10;6;8;8;10;7;10;60;250;600;50;100;50;7;8;9;10;8;9;7;10;5;6;9;9;6;8;0;8;8;8;8;6;8;6;6;8;6;6;6;4;8;8;8;8;1;8;0;2;6;6;2;2;0;6;6;6;4;4;4;4;4;5;3;2;4;1;6;8;6;6;6;2;2;1;1;3;1;3;6;4;6;6;1;3;3;7;4;4;5;1;1;1;2;1;2;2;2;2;1;4;1;2;1;3;2;5;61;1;3;3;3;1;"45359";3
"554348";"Essen";7;7;7;7;7;7;7;6;6;6;6;7;6;6;7;8;6;6;7;7;200;300;450;80;300;100;6;8;4;4;5;7;8;9;6;7;7;7;8;8;4;7;7;7;7;7;7;7;7;8;7;7;7;8;8;9;7;6;7;7;1;6;6;6;6;7;4;6;5;6;6;5;5;5;5;8;4;5;5;5;5;7;7;7;8;2;4;1;0;4;2;3;5;6;3;4;4;4;4;6;4;7;6;7;7;7;5;3;5;7;6;6;6;6;6;6;6;6;6;6;36;1;3;3;1;1;"45411";1
"549169";"Essen";0;4;4;3;5;4;4;0;0;0;0;7;0;0;3;4;0;1;0;0;80;400;400;30;80;80;0;0;0;0;0;0;2;2;1;1;4;3;2;1;1;1;1;1;1;1;2;1;1;5;4;0;4;3;1;6;6;6;1;0;0;0;0;0;0;5;5;5;5;6;0;1;1;0;0;8;1;0;6;5;0;9;7;6;0;0;0;0;0;4;0;3;7;5;4;3;3;2;4;6;2;2;7;3;3;2;1;2;6;7;1;1;2;4;4;2;3;3;3;7;25;1;3;4;2;1;"45884";1
"552524";"Essen";7;8;9;6;3;7;3;7;3;3;2;6;2;7;2;5;0;5;2;3;700;100;850;150;20;100;0;1;0;2;6;3;6;6;3;7;5;5;5;7;3;8;7;6;5;7;9;9;7;8;7;7;6;5;7;8;7;9;0;1;0;2;1;7;2;8;0;10;7;5;2;9;9;7;7;9;3;2;2;0;5;10;6;8;9;0;2;0;2;0;1;3;6;5;4;4;5;6;3;7;6;4;5;6;6;3;3;4;2;7;5;4;6;4;5;3;6;4;1;5;37;2;3;1;1;1;"46047";1
"546877";"Essen";6;5;3;4;3;2;3;5;2;3;3;6;1;4;3;2;3;3;4;2;100;250;600;75;75;25;4;3;2;5;3;5;7;7;5;8;6;5;6;5;5;7;7;4;4;6;6;6;5;7;6;7;6;5;7;7;8;8;3;3;1;0;2;4;1;6;2;6;6;2;2;5;7;6;3;6;5;4;4;1;5;7;7;7;6;2;2;0;0;0;0;3;4;2;2;2;6;6;4;5;4;3;2;1;1;1;6;2;4;2;1;2;1;3;2;2;1;2;5;3;58;1;3;1;1;1;"45127";1
"551435";"Essen";8;7;4;6;7;1;3;2;3;3;3;9;5;8;9;1;1;2;2;2;80;250;70;150;60;100;5;1;1;1;1;0;8;10;4;8;7;4;2;2;2;4;1;3;2;2;5;3;3;4;3;4;3;2;2;1;3;3;5;8;0;4;0;10;0;0;0;3;0;7;0;8;8;2;0;9;0;2;0;0;4;9;1;4;3;0;0;0;0;6;0;3;7;2;3;2;1;6;7;6;5;2;7;2;5;6;4;5;6;7;3;3;2;2;2;2;1;5;3;7;31;1;3;3;4;1;"74078";1
